id,x,y,邏輯樹,AbrahamsonEtAl2014,BooreAtkinson2008,CampbellBozorgnia2008,ChiouYoungs2008,LinLee2008SInter
291,120.15296,23.0361,0.092104494,0.266106302,0.25119773,0.287912387,0.459976996,0.063584949
292,120.15304,23.0451,0.125073555,0.357357441,0.340092532,0.299815281,0.434692456,0.092038157
293,120.15311,23.05409,0.131216454,0.306869039,0.42217975,0.260837473,0.33484318,0.082445773
294,120.15319,23.06308,0.116744735,0.27629407,0.344918429,0.270068313,0.259655814,0.07473168
295,120.15327,23.07208,0.134098281,0.334195384,0.335970375,0.272578005,0.249308018,0.075068119
296,120.15335,23.08107,0.1322731,0.279862014,0.373552574,0.168597347,0.282855286,0.117191448
297,120.15342,23.09006,0.103400611,0.192122166,0.278756683,0.188671577,0.34558977,0.076849994
298,120.1535,23.09906,0.099346675,0.177830787,0.236710826,0.184475433,0.320917979,0.086253303
299,120.15358,23.10805,0.112543021,0.167837025,0.278772587,0.232992946,0.242598411,0.109818863
300,120.15366,23.11704,0.11070086,0.151717629,0.291894227,0.184538743,0.221673308,0.073052748
301,120.15374,23.12604,0.101907262,0.150722892,0.253251532,0.18386547,0.258114875,0.086846948
302,120.15381,23.13503,0.093766376,0.137786967,0.226389668,0.174294193,0.221345331,0.102981228
303,120.15389,23.14402,0.102646434,0.155126078,0.240428322,0.149808744,0.27540583,0.075388925
304,120.15397,23.15302,0.087454837,0.125718734,0.216199926,0.155828236,0.216221508,0.06753931
305,120.15405,23.16201,0.096868073,0.128952373,0.244123673,0.137633116,0.235656221,0.073374302
306,120.15413,23.171,0.076603857,0.099577509,0.208883433,0.157264687,0.183784474,0.077202083
307,120.15421,23.18,0.095999302,0.120006406,0.253551469,0.185174987,0.173805595,0.079653174
308,120.15428,23.18899,0.102798095,0.145840951,0.253059573,0.179063663,0.165780062,0.083083736
309,120.15436,23.19798,0.078847314,0.113209851,0.180323699,0.134320495,0.226254375,0.090800731
310,120.15444,23.20698,0.07710663,0.096432857,0.216109938,0.133463588,0.15956829,0.087427814
311,120.15452,23.21597,0.107617179,0.11473311,0.299022853,0.123604619,0.210198926,0.054986459
312,120.1546,23.22496,0.090018431,0.116461784,0.24005149,0.132070244,0.18284782,0.093124504
313,120.15468,23.23396,0.081901458,0.116104029,0.187291596,0.136722753,0.13705647,0.064567286
314,120.15475,23.24295,0.087714351,0.104171521,0.225082662,0.151989626,0.141985231,0.07124365
315,120.15483,23.25194,0.086884953,0.108443491,0.223309432,0.147151275,0.139186007,0.063890092
316,120.15491,23.26093,0.080588418,0.115975002,0.168176287,0.141375804,0.13093713,0.08454968
317,120.15499,23.26993,0.081897166,0.117233192,0.176839415,0.128505126,0.146944179,0.067955009
318,120.15507,23.27892,0.076383829,0.104598912,0.181164832,0.118609007,0.129348367,0.066178504
319,120.15515,23.28791,0.084646526,0.107836953,0.223049407,0.124068134,0.126839374,0.082057297
320,120.15523,23.29691,0.092459951,0.078220255,0.286786373,0.110698279,0.12405512,0.083830148
321,120.1553,23.3059,0.066566699,0.083089343,0.172781021,0.124156524,0.116962872,0.093644998
322,120.16218,22.97315,0.124126037,0.374370609,0.378923045,0.326367424,0.552640593,0.108889674
323,120.16226,22.98215,0.119694123,0.442100039,0.307483623,0.273584193,0.480350433,0.097724004
324,120.16234,22.99114,0.115802215,0.334797695,0.385860208,0.298497325,0.401597296,0.087032966
325,120.16242,23.00013,0.122908138,0.36821686,0.347526114,0.355413054,0.434764218,0.082815292
326,120.1625,23.00912,0.132137524,0.442731276,0.31861386,0.333973996,0.345620205,0.098495922
327,120.16257,23.01812,0.115965453,0.327840918,0.331633911,0.316361891,0.33325288,0.092326157
328,120.16265,23.02711,0.113107627,0.401023805,0.2634955,0.274785228,0.41166103,0.114081141
329,120.16273,23.0361,0.124902984,0.311490966,0.388004886,0.250035396,0.333617529,0.133591938
330,120.16281,23.0451,0.11355242,0.295874893,0.288540774,0.283593777,0.303591549,0.085285589
331,120.16289,23.05409,0.098579143,0.213393078,0.29434989,0.306083804,0.340950127,0.127007901
332,120.16297,23.06308,0.102871333,0.20765397,0.278200138,0.230883627,0.42868662,0.085737123
333,120.16304,23.07208,0.12230626,0.225803626,0.324366829,0.201200221,0.292405587,0.0782048
334,120.16312,23.08107,0.119282541,0.206209789,0.283506761,0.203383248,0.217352053,0.098636907
335,120.1632,23.09006,0.113945918,0.19990913,0.26963828,0.177797163,0.234490867,0.093714616
336,120.16328,23.09906,0.108619761,0.177207084,0.269943269,0.203216664,0.227021623,0.089736613
337,120.16336,23.10805,0.111036475,0.157086028,0.286036919,0.192700346,0.260420463,0.100096674
338,120.16344,23.11704,0.081307887,0.120572644,0.198681406,0.159902868,0.245422361,0.116491665
339,120.16352,23.12604,0.10059595,0.121927627,0.254832214,0.150456604,0.225046503,0.073412301
340,120.16359,23.13503,0.101954479,0.116182745,0.268337017,0.15431681,0.238056877,0.077257751
341,120.16367,23.14402,0.133206031,0.143221846,0.407503068,0.146441332,0.264616608,0.066929515
342,120.16375,23.15302,0.113583733,0.112237142,0.327480017,0.10767698,0.158561943,0.10659484
343,120.16383,23.16201,0.084479178,0.095839059,0.242600826,0.166037005,0.165203285,0.070225975
344,120.16391,23.171,0.114042942,0.139014576,0.294083333,0.149232044,0.163829936,0.086897651
345,120.16399,23.18,0.104320205,0.138125747,0.234254897,0.212319838,0.185490375,0.075898362
346,120.16407,23.18899,0.082812014,0.087191628,0.23669673,0.133476102,0.168855684,0.087491591
347,120.16415,23.19798,0.088475281,0.108317277,0.217200746,0.133022075,0.160134193,0.083606472
348,120.16423,23.20698,0.094668708,0.093397554,0.279329231,0.14426989,0.165540355,0.065607552
349,120.1643,23.21597,0.084786175,0.084883952,0.271757279,0.130080747,0.134707385,0.064867406
350,120.16438,23.22496,0.091424092,0.134201013,0.175434205,0.119460877,0.1654803,0.091137147
351,120.16446,23.23396,0.085993649,0.113473052,0.207748425,0.150228948,0.140515606,0.089357569
352,120.16454,23.24295,0.086242402,0.090396071,0.227736799,0.113539562,0.152432717,0.073293486
353,120.16462,23.25194,0.09836548,0.128279484,0.250279281,0.142651456,0.140317961,0.074632955
354,120.1647,23.26093,0.072757474,0.09522117,0.169177531,0.119250273,0.140018234,0.075805001
355,120.16478,23.26993,0.079483481,0.081987567,0.208210926,0.092116505,0.139723019,0.074141185
356,120.16486,23.27892,0.082877404,0.12043692,0.171491833,0.126245816,0.113879649,0.066601369
357,120.16494,23.28791,0.070896398,0.122333454,0.123119868,0.131295263,0.12463694,0.090158976
358,120.16502,23.29691,0.097988862,0.095881736,0.286816165,0.119785333,0.10562312,0.079886374
359,120.1651,23.3059,0.080582262,0.107378154,0.171277814,0.094455878,0.125121405,0.089246408
360,120.17179,22.95517,0.122260159,0.283365785,0.516900986,0.362244013,0.454317696,0.097497703
361,120.17187,22.96416,0.130197654,0.402602212,0.413157512,0.37172994,0.399004723,0.100297103
362,120.17195,22.97315,0.104661535,0.273578869,0.328054678,0.23466454,0.497981963,0.080895673
363,120.17203,22.98215,0.105284804,0.31648919,0.349765159,0.31004262,0.500155516,0.105320623
364,120.17211,22.99114,0.116214933,0.360418841,0.331766937,0.344366187,0.428592609,0.133697782
365,120.17219,23.00013,0.118095031,0.351919848,0.335143004,0.303461029,0.362320249,0.11618395
366,120.17227,23.00912,0.141293393,0.379540446,0.379394953,0.255871657,0.345099857,0.086908026
367,120.17235,23.01812,0.122393414,0.324225706,0.339311158,0.278545035,0.361759879,0.129520404
368,120.17242,23.02711,0.116905691,0.340035343,0.31934922,0.293779178,0.381139001,0.124249155
369,120.1725,23.0361,0.12312562,0.296196506,0.328348389,0.276976134,0.314936122,0.089146874
370,120.17258,23.0451,0.121591039,0.294667067,0.294115819,0.223988821,0.31215003,0.091788603
371,120.17266,23.05409,0.113685851,0.248004848,0.28365618,0.268926697,0.34087948,0.106082172
372,120.17274,23.06308,0.11754604,0.212255208,0.31921666,0.196778984,0.257502398,0.11486253
373,120.17282,23.07208,0.123815709,0.213534775,0.320807827,0.192212097,0.319638248,0.079340357
374,120.1729,23.08107,0.123754313,0.191749752,0.300301878,0.214860633,0.306861641,0.074975182
375,120.17298,23.09006,0.105369463,0.17828043,0.207085076,0.175221661,0.235437129,0.076569609
376,120.17306,23.09906,0.102035241,0.197593179,0.185088576,0.200493586,0.24438295,0.077846767
377,120.17314,23.10805,0.111324191,0.186781638,0.22152539,0.215367772,0.191240975,0.10579216
378,120.17322,23.11704,0.107056445,0.137244507,0.261699928,0.227726923,0.242935408,0.100767725
379,120.17329,23.12604,0.096003246,0.130239683,0.229501595,0.173831037,0.219349986,0.079069877
380,120.17337,23.13503,0.077100299,0.099901173,0.191927251,0.169087817,0.174689053,0.071238955
381,120.17345,23.14402,0.108008784,0.139684478,0.251255813,0.132978482,0.192817703,0.077147263
382,120.17353,23.15302,0.107089376,0.128895451,0.277865531,0.133306681,0.173499926,0.08477379
383,120.17361,23.16201,0.103015786,0.143938979,0.251703967,0.138623359,0.149042704,0.080974354
384,120.17369,23.171,0.092009675,0.106834394,0.239776583,0.177728739,0.139836577,0.076730601
385,120.17377,23.18,0.099628727,0.130993827,0.243501332,0.132438043,0.132071812,0.073136016
386,120.17385,23.18899,0.08209884,0.108972363,0.182028445,0.202423288,0.16117706,0.09391188
387,120.17393,23.19798,0.084479159,0.120666222,0.196069282,0.142412898,0.170072822,0.067533614
388,120.17401,23.20698,0.100914753,0.121630207,0.255374403,0.193885691,0.131875479,0.081042189
389,120.17409,23.21597,0.086972506,0.121484663,0.193423152,0.115047666,0.12066771,0.054492591
390,120.17417,23.22496,0.079226604,0.105116485,0.187239056,0.125386104,0.162342788,0.080830647
391,120.17425,23.23396,0.09908824,0.130849721,0.209226982,0.160951727,0.172203479,0.088380855
392,120.17433,23.24295,0.100191535,0.121458929,0.227829768,0.136483284,0.146344898,0.066446979
393,120.17441,23.25194,0.086255932,0.083323538,0.232770795,0.113716967,0.152423974,0.068589522
394,120.17449,23.26093,0.080297816,0.110923278,0.172401058,0.149581806,0.181474535,0.078878535
395,120.17457,23.26993,0.084213187,0.101026346,0.211243571,0.125298418,0.142971935,0.099696098
396,120.17465,23.27892,0.078851798,0.086056076,0.221841297,0.120774103,0.159261348,0.056940744
397,120.17473,23.28791,0.084426788,0.091594907,0.237769194,0.138779306,0.114563864,0.068203622
398,120.18124,22.91919,0.123030795,0.480928744,0.441253939,0.414621489,0.892733365,0.099043479
399,120.18132,22.92819,0.144452889,0.458236095,0.512341189,0.559613284,0.758162543,0.130127077
400,120.1814,22.93718,0.12034936,0.343980068,0.465429795,0.404770395,0.598193973,0.091886688
401,120.18148,22.94617,0.103962301,0.330779919,0.358942724,0.341655686,0.752284294,0.083702638
402,120.18156,22.95517,0.128758902,0.303703822,0.492239136,0.385225298,0.523151854,0.112500752
403,120.18164,22.96416,0.130590387,0.285892364,0.454295331,0.260065579,0.492958763,0.082396694
404,120.18172,22.97315,0.116037251,0.29428875,0.354901765,0.360492627,0.640436901,0.08914259
405,120.1818,22.98215,0.11287987,0.484653994,0.380835409,0.366802956,0.551752512,0.12761582
406,120.18188,22.99114,0.108823414,0.396211433,0.393259995,0.363005613,0.435688266,0.111580301
407,120.18196,23.00013,0.12358464,0.461209212,0.366620314,0.344711784,0.550704753,0.093284338
408,120.18204,23.00912,0.133165777,0.416687964,0.394603005,0.299169207,0.39888265,0.095586622
409,120.18212,23.01812,0.133327228,0.515699613,0.314817903,0.352600759,0.340342318,0.123215749
410,120.1822,23.02711,0.129959225,0.308466962,0.350242615,0.310117008,0.340749995,0.08582936
411,120.18228,23.0361,0.101421817,0.262189882,0.269927038,0.258043493,0.389625338,0.090332003
412,120.18236,23.0451,0.123867546,0.260243778,0.343270026,0.253173348,0.342634638,0.136531447
413,120.18244,23.05409,0.115697013,0.227079163,0.3307746,0.246105853,0.360986482,0.112788453
414,120.18251,23.06308,0.127926133,0.234553354,0.337147325,0.178370686,0.299910663,0.089588681
415,120.18259,23.07208,0.125332499,0.229986152,0.278072155,0.231267129,0.221595974,0.096602189
416,120.18267,23.08107,0.130816621,0.158139179,0.355502199,0.173605623,0.240685174,0.076460122
417,120.18275,23.09006,0.094471872,0.173049183,0.188054712,0.245269135,0.224513675,0.115176218
418,120.18283,23.09906,0.105900707,0.150992175,0.280924428,0.19445644,0.224562293,0.111219394
419,120.18291,23.10805,0.104245579,0.145646262,0.262256199,0.220979473,0.281316801,0.095664251
420,120.18299,23.11704,0.125970965,0.128005849,0.370542078,0.182403086,0.243476455,0.070750996
421,120.18307,23.12604,0.100035005,0.14527288,0.205967972,0.144724091,0.196292366,0.083999042
422,120.18315,23.13503,0.105237258,0.117513102,0.309605689,0.24725589,0.20749349,0.082220348
423,120.18323,23.14402,0.114192039,0.1196993,0.301275063,0.166143425,0.168019433,0.084279677
424,120.18331,23.15302,0.099341507,0.116473059,0.240969661,0.139031854,0.197069557,0.07778103
425,120.18339,23.16201,0.115848982,0.106334618,0.350126316,0.12800019,0.240219447,0.087063712
426,120.18347,23.171,0.08465984,0.094324963,0.217851602,0.177593663,0.197303667,0.083528552
427,120.18355,23.18,0.100693525,0.119698831,0.208316229,0.138907102,0.202179024,0.08711238
428,120.18363,23.18899,0.095940726,0.103631427,0.246603881,0.12764312,0.142783147,0.07676371
429,120.18371,23.19798,0.096085546,0.107978354,0.241453231,0.191065969,0.191544464,0.087572428
430,120.18379,23.20698,0.093916921,0.097240459,0.23499602,0.103452505,0.111424973,0.075471039
431,120.18388,23.21597,0.069364041,0.075445725,0.19085735,0.144665952,0.153481147,0.063759378
432,120.18396,23.22496,0.10576343,0.102825006,0.293847447,0.118249617,0.146787297,0.063433306
433,120.18404,23.23396,0.081799544,0.091056134,0.194542493,0.13530356,0.120182209,0.077868057
434,120.18412,23.24295,0.084979319,0.116805436,0.179165132,0.107759926,0.117109351,0.076378825
435,120.1842,23.25194,0.092101676,0.119330684,0.203490908,0.159352628,0.146279905,0.066653442
436,120.18428,23.26093,0.079184994,0.083037505,0.205755741,0.121032176,0.134148138,0.096251977
437,120.18436,23.26993,0.104945137,0.109961699,0.279075209,0.129500546,0.147441588,0.071097346
438,120.18444,23.27892,0.074536479,0.087219195,0.192423508,0.150282566,0.137363218,0.078096803
439,120.18452,23.28791,0.075435839,0.077563317,0.198929768,0.114003748,0.123066959,0.076556061
440,120.19109,22.92819,0.114378723,0.354917695,0.395539772,0.517191398,0.670520741,0.127162958
441,120.19117,22.93718,0.128011125,0.442728311,0.37682866,0.415490857,0.510440135,0.099283092
442,120.19125,22.94617,0.160105067,0.397829697,0.580581652,0.325318566,0.542003149,0.123752701
443,120.19133,22.95517,0.121233574,0.358441249,0.368485248,0.430935138,0.48722949,0.083189733
444,120.19141,22.96416,0.128990389,0.337593085,0.400634213,0.425208101,0.670500059,0.110849067
445,120.19149,22.97315,0.127960852,0.31030701,0.401794589,0.319171755,0.490542224,0.111523356
446,120.19157,22.98215,0.146100331,0.461459183,0.517410588,0.384451461,0.568279821,0.107571888
447,120.19165,22.99114,0.13347341,0.538844898,0.372801974,0.370697807,0.432877146,0.09373467
448,120.19173,23.00013,0.153246246,0.428702766,0.505977084,0.296110663,0.48643645,0.087400236
449,120.19181,23.00912,0.102346592,0.307940102,0.330435942,0.366605875,0.447862576,0.092889872
450,120.19189,23.01812,0.111953432,0.353567607,0.288666213,0.302531895,0.405090332,0.084921463
451,120.19197,23.02711,0.116781823,0.315436976,0.284351718,0.293199468,0.360073084,0.107386902
452,120.19205,23.0361,0.11463021,0.245683372,0.29156462,0.21968652,0.408839044,0.132780245
453,120.19213,23.0451,0.126888813,0.23425831,0.34095504,0.251760779,0.285475505,0.13119771
454,120.19221,23.05409,0.111774612,0.232980453,0.248877062,0.252740854,0.287966459,0.07172031
455,120.19229,23.06308,0.139002554,0.237363587,0.368009023,0.217553681,0.217703755,0.112625402
456,120.19237,23.07208,0.120573978,0.164098574,0.32908412,0.219611876,0.234147869,0.087037685
457,120.19245,23.08107,0.127656857,0.206298998,0.308132192,0.17576704,0.262755467,0.120455164
458,120.19253,23.09006,0.098521253,0.141954339,0.250551608,0.199456991,0.328381386,0.082628687
459,120.19261,23.09906,0.128661219,0.202901531,0.295887734,0.199225906,0.261698569,0.098784947
460,120.19269,23.10805,0.11169568,0.147922208,0.278505873,0.180651194,0.310138248,0.082647891
461,120.19277,23.11704,0.12926924,0.160182939,0.316737714,0.188933524,0.220779479,0.086562137
462,120.19285,23.12604,0.100035027,0.101919984,0.266236941,0.185562893,0.187110557,0.075119374
463,120.19293,23.13503,0.107843514,0.141206234,0.222402851,0.141400285,0.18749937,0.093135143
464,120.19301,23.14402,0.121663524,0.14599492,0.285934518,0.160355824,0.168189752,0.102370613
465,120.19309,23.15302,0.073456988,0.095215192,0.174713434,0.198264999,0.15756784,0.108949437
466,120.19318,23.16201,0.078640782,0.092425654,0.193015612,0.208892217,0.250903348,0.100907078
467,120.19326,23.171,0.089374289,0.094572156,0.262242359,0.144612059,0.20767236,0.09804468
468,120.19334,23.18,0.123780053,0.142871597,0.292695784,0.186221816,0.136678749,0.098211227
469,120.19342,23.18899,0.085181079,0.121654034,0.161191043,0.17063653,0.212618468,0.093007851
470,120.1935,23.19798,0.127029096,0.126336315,0.324767681,0.143371007,0.189953648,0.101322208
471,120.19358,23.20698,0.110645615,0.122234016,0.268518771,0.122149505,0.190950752,0.095823752
472,120.19366,23.21597,0.090967845,0.12441145,0.163671859,0.143007855,0.164262297,0.090946411
473,120.19374,23.22496,0.095514926,0.106581452,0.268804576,0.099708414,0.160642813,0.089208226
474,120.19382,23.23396,0.098524584,0.109667773,0.235471997,0.110566067,0.158435128,0.073523482
